mirna,log2FoldChange,pvalue,baseMean,padj,rank_score
hsa-miR-4509,0.6409390936137702,0.15504644349485733,0.4578136382955501,0.4258196897754664,0.8095381912987807
hsa-miR-4661-3p,0.7108524456778169,0.15547639015357279,0.5077517469127264,0.426528149978828,0.8083355513607066
hsa-miR-558,0.9595157742121119,0.15661836548302493,1.4505998776864295,0.4291862391137037,0.8051573127744235
hsa-miR-200a-5p,1.25027800656723,0.15696836354320962,2.899995106927145,0.4296432003054765,0.8041878693939345
hsa-miRPlus-F1024,0.34972765609833445,0.15755119034626291,10.442498793006795,0.4303160264964009,0.8025783112531638
hsa-miR-1225-3p,1.3689168132360574,0.15783776609313604,2.133592754346462,0.4304797898823803,0.8017890743618561
hsa-miR-4271,1.3759755930157005,0.16108083339930257,2.0201851279668968,0.43558672902753304,0.792956132107926
hsa-miR-4718,1.2521600439723728,0.16309841647468606,0.8944000314088376,0.4390533258222371,0.7875502555118046
hsa-miR-515-5p,0.41275528123230565,0.16322869613229943,0.16004796619211853,0.4390533258222371,0.7872034884965866
hsa-miR-4304,0.5954062024460354,0.16401729293555437,0.2977031012230177,0.4402195741127433,0.7851103603025575
hsa-miR-4776-3p,1.503226186013384,0.16420752405948108,1.719973615189849,0.4402536861270412,0.7846069472004376
hsa-miR-4537,1.1199672344836364,0.1647842492896497,0.7999765960597404,0.4413228274712,0.7830843021868329
hsa-miR-4272,0.29718046888521676,0.16559027061653944,0.14859023444260838,0.4420493768880709,0.7809651841071812
hsa-miR-1292,0.7795642914703677,0.16603885216404635,1.0744005408089452,0.4424616974874794,0.7797902775853989
hsa-miRPlus-E1130,2.0015544962629916,0.16661268383841984,3.180396514140381,0.4433470557073833,0.7782919398358682
hsa-miR-2114-3p,1.0914475323670236,0.16780505114264108,1.1954446496499056,0.4459710403904724,0.7751949705015994
hsa-miR-4487,0.715987133677839,0.16812069166456128,0.5114193811984563,0.4459710403904724,0.7743788319340025
hsa-miR-4755-3p,0.6771489469500599,0.16824547284957567,0.4836778192500428,0.4459710403904724,0.7740566129458871
hsa-miR-548x-3p,0.8016808287686554,0.1684499531876993,0.5726291634061825,0.4459710403904724,0.7735291053734321
hsa-miR-2277-3p,1.0687925760740615,0.16849792937333574,1.9828407206315377,0.4459710403904724,0.7734054316903265
hsa-miR-9-3p,1.2009185194338818,0.16907134395385015,4.320561593877741,0.44685496113565776,0.7719299951067353
hsa-miR-3155a,0.9372168803698001,0.1691922614945091,1.1164694173927918,0.44685496113565776,0.7716195045776661
hsa-miR-4527,0.7832890014164742,0.16955471879249764,0.5594921438689101,0.4471443370008463,0.7706901190853903
hsa-miRPlus-C1114,0.6595827244552135,0.1696624278700792,0.5788727985421351,0.4471443370008463,0.7704143225339669
hsa-miR-3675-5p,1.1745728983401398,0.17086307179218846,2.129523859675502,0.4480495222058834,0.7673517901163028
hsa-miR-5579-3p,0.6392317422778759,0.17136231482906394,0.45659410162705427,0.4480495222058834,0.7660846798531459
hsa-miR-4783-5p,0.7643856189774725,0.17190916667984402,0.5459897278410518,0.4480495222058834,0.7647009648933335
hsa-miR-4772-5p,0.810852445677817,0.17191381639349446,0.5791803183412979,0.4480495222058834,0.7646892184710153
hsa-miR-4424,0.8558420713268664,0.17218692769230748,0.611315765233476,0.44808350543223774,0.7639998229555162
hsa-miR-5707,0.839231742277876,0.17287510854129273,0.5994512444841972,0.4481705260385189,0.7622675342065972
hsa-miR-548aj-3p,1.0129283016944968,0.17294322315276717,0.723520215496069,0.4481705260385189,0.762096451313808
hsa-miR-1271-3p,1.379847180110162,0.1734894491734617,0.9856051286501157,0.4483811827285948,0.7607269318533688
hsa-miRPlus-E1005,0.3713118118022454,0.173566909443327,13.778016589042712,0.4483811827285948,0.7605330695742744
hsa-miR-4493,0.7169925001442312,0.1741453939387201,0.5121375001030223,0.4494074682289551,0.7590880079324263
hsa-miR-195-3p,1.0939648985230224,0.174568493876765,3.251017659271277,0.4500310445055897,0.758034135029882
hsa-miR-3160-5p,1.036221781591308,0.17490943920301905,0.7401584154223629,0.45044175412615495,0.7571867526530083
hsa-miR-4672,0.7321928094887362,0.17554261156185427,0.5229948639205259,0.4516033990387952,0.7556174448966794
hsa-miRPlus-F1035,3.4693720474441903,0.17584051300558792,3.4862219130388836,0.45184379722764545,0.7548810578870825
hsa-miR-298,0.9738087064875298,0.176000446823349,5.417996376627348,0.45184379722764545,0.7544862296138699
hsa-miR-220b,1.0037065199801987,0.17694410028218652,6.724626386356396,0.45332786022708943,0.7521639131485671
hsa-miR-3151,1.3124422320004696,0.17871031482250568,2.437551109808802,0.4566821736155674,0.74785038011207
hsa-miR-551b*,1.116042260408305,0.1788058026535145,4.706113736497593,0.4566821736155674,0.7476183914712506
hsa-miR-194-3p,0.9362385941592182,0.17913738146592564,4.8887557212774695,0.457058339542691,0.7468137783587491
