probe,log2FoldChange,pvalue,baseMean,padj,rank_score
42984,3.5417479873077955,0.0011866052823671716,2.8476371524909267,0.048398018775103996,2.9256937226614608
46362,3.5566165886580707,0.0012045010478885043,3.190603507538581,0.048398018775103996,2.919192817839156
17520,2.4823979427358727,0.0013289781210790576,3.1093488287233093,0.05057236385749057,2.876482168773483
46444,3.6460765358103773,0.0013951981807576147,1.9106089384727365,0.05214520936820185,2.8553640987012474
11085,2.260507845489497,0.0013985897891274266,2.905687381474105,0.05214520936820185,2.854309646796339
46736,3.391387718646615,0.001445490597073313,3.1663629129976565,0.05214520936820185,2.83998472907285
17315,2.1926721838823795,0.0015054904257238565,1.5804822778307286,0.05282616587435599,2.8223220020698663
42801,2.3245560046159564,0.0015121520968257697,3.7076416572952047,0.05282616587435599,2.8204045239869027
46259,1.8337998861435194,0.001537982710903849,5.348178258116025,0.053291726129042316,2.8130485465900223
46230,3.6820103290995045,0.0016036403215294738,2.9188086115014027,0.05386500719402324,2.794893032492856
17619,2.535071792443325,0.0016177195966295107,3.2817379722790165,0.05386500719402324,2.7910967535456943
46746,2.312592308495834,0.0017894200175069836,1.2218823832983914,0.05687307863323309,2.7472877086915006
17880,2.4786769231740413,0.001801470111564164,3.031659799463324,0.05687307863323309,2.744372938920505
42520,3.4067175389211446,0.0018979069744042018,4.209097925516959,0.05721758706997325,2.721725078259109
17852,3.3426493561226858,0.0019102863663122604,4.010333936098205,0.05721758706997325,2.7189015238585794
46461,2.5690274244167433,0.002003239343239925,3.637373746987788,0.057735361417559146,2.698267158924831
46218,2.5617799880605476,0.0021247322666945543,2.006129979912243,0.05890607813998325,2.672695786753748
146131,2.609038761283186,0.0021419810373805174,3.2672601616071626,0.05890607813998325,2.6691843782275324
17858,1.738445424598365,0.002161716682088479,5.738758021735139,0.05890607813998325,2.6652012259555
13176,2.2581908417025147,0.002183754187263574,2.0726521426218976,0.05890607813998325,2.6607962492654655
42507,2.4356417472590435,0.002333698075632538,2.151082542333738,0.06096255336444309,2.631955331910411
169095,4.121556941503938,0.0023878627170366403,2.943969243931384,0.06096255336444309,2.6219906452760373
46751,2.351138377819078,0.0024157698497040063,3.0015058071074914,0.06096255336444309,2.6169444432978706
29379,2.1019155947084203,0.002431858960892901,3.320123988306502,0.06096813465485615,2.6140616161929393
42543,2.331654372601592,0.002645465238964489,2.317481160768267,0.06259449332930933,2.577497940661915
148509,2.551326125479248,0.002655869878317379,2.7093788724027257,0.06259449332930933,2.5757932066056273
46705,2.4368005796047028,0.0026761646822818642,3.157593951137526,0.06259449332930933,2.5724871650426056
46699,2.7691029484113328,0.0026845738096539524,2.4096977453334087,0.06259449332930933,2.571124651047081
42610,2.4543314944891765,0.00274023698017583,2.6513916910213373,0.06259449332930933,2.5622118770583544
27571,1.885683688946687,0.0027449086463157864,4.710052673193147,0.06259449332930933,2.5614721047880797
28309,2.4209326523219925,0.0028119479574949574,3.4330627551898605,0.06259449332930933,2.550992721341373
42494,2.1844098676991845,0.002831846371421523,4.077200197362026,0.06259449332930933,2.5479303109588414
32809,3.354743565988826,0.0028344742106254867,3.737550630998767,0.06259449332930933,2.5475274900697285
42828,2.701270887397357,0.0028711541699892457,2.4277661392538623,0.06307659315718642,2.541943486926011
46693,3.258082642330146,0.00298579447867637,4.011010087564945,0.06426998014201359,2.524940089393513
46447,3.2120443126274822,0.0030167102888538433,4.027061452252885,0.06427277094332594,2.5204663954907445
42624,1.997523803519881,0.003292491231239104,5.806444901762365,0.06593038570320696,2.4824753730038527
46759,3.281867075278092,0.0032930621586462062,3.768362328921529,0.06593038570320696,2.4824000716256953
148557,2.484178321851676,0.003312035810858462,3.853633299291909,0.06593038570320696,2.4799049761220178
46361,2.0642628665830114,0.0035029679436071807,1.309702241501387,0.06593038570320696,2.455563836983824
28979,2.142916553494084,0.0035159319592042437,3.5830042889733176,0.06593038570320696,2.4539595380431076
17490,2.415769489297255,0.0037086365997935377,2.8334002911828327,0.06593038570320696,2.4307857200379215
46615,2.265163966074769,0.003747389902403905,2.7622513955875108,0.06593038570320696,2.426271117780775
33407,2.4087326399605273,0.0037620444640273838,1.8997816680015047,0.06593038570320696,2.424576075779893
46274,2.1676377637789788,0.0038064720895152793,2.6088036143683397,0.06593038570320696,2.4194773502694455
46831,4.0453272269670775,0.00383415644917365,2.5269981896005587,0.06593038570320696,2.4163301701156037
147798,2.0881681646377013,0.003902311250316434,2.5365278139897427,0.06593647474092956,2.408678094012749
46561,3.243478731476411,0.003950257887330871,4.2871534585325435,0.06602352594433009,2.403374551110548
148190,2.1081229614548374,0.004002406344290944,1.6107421429529512,0.06613472279905498,2.3976788217156013
46398,2.1842896923754163,0.004223629127727039,2.54633091405669,0.06646107537730249,2.3743142237254338
17954,3.3247192687249765,0.0042574502750935,3.962264149652258,0.06646107537730249,2.370850415679775
46877,2.980057339592281,0.004257697458645832,1.7839169713225151,0.06646107537730249,2.370825201683217
148105,2.1550365753277476,0.0042727204724028345,2.0281412455116388,0.06646107537730249,2.369295518431082
46747,2.011939640060463,0.004397066691074581,2.5987260374727437,0.06765450627205727,2.3568369473104656
42516,2.1149308492685814,0.004555171733350959,4.339888209966417,0.06862447379215167,2.3414952451584368
46283,2.3785220433406637,0.004600664726953066,2.6190245337374254,0.0690423699516689,2.3371794147551217
46326,2.1002339868342377,0.004645649087705433,2.367448795964502,0.06947282951508968,2.3329535980288547
46634,1.7093173336119385,0.004762028437314087,5.39451481322481,0.06989015480603375,2.322208015455349
46680,4.926070880757376,0.004849041854598093,1.7654444666649696,0.06989015480603375,2.3143440672471183
147262,2.269714060372812,0.0048919850266213325,1.6930742948043305,0.07018158931441373,2.31051488092146
27578,2.1359819709656827,0.0049224721244690815,3.4247689039711857,0.07018158931441373,2.3078167345547067
46416,1.5939520846876114,0.004956512994753293,4.665235835605863,0.07018158931441373,2.3048237508712615
46858,4.256158746114472,0.005006079304987939,1.530230927625527,0.0703266585523349,2.3005022746946673
11249,2.3843169906682586,0.005028030647365497,2.8612602978357953,0.0703266585523349,2.298602083821968
46412,2.749297472743729,0.005071649476012915,4.809599917933726,0.07040837155298711,2.2948507700896337
46318,3.387342444387352,0.005260782137792149,4.974029358546815,0.07156928068101248,2.2789496830562546
17563,2.1403767418292854,0.005295854771510335,2.083127580189707,0.07156928068101248,2.276063933084308
30831,2.042752960711403,0.005355291283217416,4.900280567593032,0.07156928068101248,2.2712169021890656
42590,2.288632245986077,0.005355775480034273,3.5089969677963944,0.07156928068101248,2.271177637378098
11165,2.190241953779884,0.005555869713168347,2.4197612000041304,0.07347334681175552,2.2552479471524727
46548,3.078793518289001,0.005585491404741621,2.8204464707544097,0.07347334681175552,2.2529386121670965
46222,2.153327160398068,0.005616276429422938,4.687910369009598,0.0736509850529248,2.250551524664125
28396,2.105269247906101,0.0057147250297738175,2.9188364336063857,0.07403087561366568,2.24300466131854
42983,3.3343321460968416,0.005822579940871392,3.4366273793952447,0.07474649309636708,2.2348845401241544
46690,2.1212228437803295,0.005902099702863915,2.8193183905844,0.07510374656297766,2.2289934583335356
17825,1.9210198379893013,0.00599961877401224,3.5197828258734374,0.0753872552832682,2.221876344550165
42668,1.7522452136023414,0.006025847178009401,4.3225336869847455,0.0753872552832682,2.2199818866999714
46432,2.576356734597744,0.006031687952039994,4.37759691143389,0.0753872552832682,2.219561134680163
46619,2.4949221830572395,0.006328130495831826,5.100637084747744,0.07712995220758859,2.198724573594558
42451,2.1051506187613995,0.0064276709744332,2.3905837640961916,0.07712995220758859,2.1919463624073394
42498,3.0796727087637255,0.006450469206708527,4.979266301628964,0.07712995220758859,2.1904086936634988
30747,3.696753083996052,0.006496868334707721,7.664335863975971,0.07712995220758859,2.187295934541282
145825,1.8265100877063618,0.006636187192729871,1.1939958623737856,0.077610919666998,2.1780813719510195
42788,2.176747487782677,0.006646641407427093,3.6516933486459746,0.077610919666998,2.177397751190747
46243,2.2470064028577523,0.006672766734733472,1.9578196809388817,0.07770309241375425,2.1756940568649137
42509,2.443858616201619,0.006829218689762036,4.2561176127564195,0.07845318074330404,2.1656289797935004
42569,2.009747694868398,0.006856349109262119,2.036656410407772,0.07850341599692502,2.163907077262501
42632,2.1747382754858817,0.0068704303535553814,3.418572287512679,0.07850341599692502,2.16301605852696
