gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,rank_score
ENSMUSG00000050555,119.83821478617593,5.584870045144466,1.5960140510021181,3.499261201139046,0.0004665493005118872,0.16127482175155924,3.33110245736448
ENSMUSG00000090088,21.16867048189499,5.348846948917503,1.5304541498025086,3.4949409948724854,0.0004741665684152695,0.16127482175155924,3.3240690696421016
ENSMUSG00000078772,22.786932895589775,6.602496804743931,1.8907119950726154,3.4920690311114004,0.00047929436049260247,0.16127482175155924,3.3193976810047747
ENSMUSG00000027840,82.45034228285301,6.594496956148553,1.8950212191764955,3.4799066572005306,0.000501588506122855,0.16424129455509473,3.299652423901048
ENSMUSG00000107962,68.11710766660921,7.2628519965816505,2.092505221645101,3.4708883502195937,0.0005187396382324077,0.16424129455509473,3.285050565178033
ENSMUSG00000091515,30.40817336317188,6.971256745738467,2.0089165358994463,3.4701574809912383,0.0005201532935714746,0.16424129455509473,3.283868647247514
ENSMUSG00000108472,61.43254179967743,6.944935307573295,2.001785288477031,3.4693707399843263,0.0005216790290061238,0.16424129455509473,3.282596621146086
ENSMUSG00000086018,48.80773882698862,8.579003606217114,2.4789986026802566,3.4606730302072872,0.00053882683155151,0.16424129455509473,3.268550786177292
ENSMUSG00000105339,90.0577368163754,10.446712175403116,3.0186958571600804,3.4606706570403363,0.0005388315811707315,0.16424129455509473,3.2685469580005813
ENSMUSG00000028497,129.00185796665875,5.253431550337842,1.518997313437374,3.458486400117279,0.0005432196972630398,0.16424129455509473,3.265024490830735
ENSMUSG00000023467,122.65131965228086,6.3754375756742645,1.8463858657854748,3.452928065478922,0.0005545368589872506,0.16526782788845745,3.2560695818452796
ENSMUSG00000090964,69.68232261401776,5.433823964223927,1.5769217568063538,3.445842471746175,0.0005692821094676747,0.16727272348893843,3.244672464320464
ENSMUSG00000105604,116.52063118507463,7.226709039806439,2.107055317265797,3.4297671165008223,0.0006040994960625723,0.17385589567169943,3.218891526557134
ENSMUSG00000104195,118.63602156889299,6.603565828997949,1.930892793793508,3.419954670825781,0.0006263157115090908,0.17385589567169943,3.203206693621836
ENSMUSG00000066175,28.487443342592318,7.761970362090335,2.269997263222339,3.419374326060619,0.0006276531798191678,0.17385589567169943,3.202280266609067
ENSMUSG00000087291,73.35444881542529,5.565535383232366,1.6288651732635708,3.4168177173813223,0.0006335768621723353,0.17385589567169943,3.198200691289713
ENSMUSG00000031970,78.75886568239208,6.438546190577554,1.886336277824962,3.41325471299397,0.0006419191500849361,0.17385589567169943,3.1925196680107537
ENSMUSG00000114492,98.06199943755603,6.787993846356156,1.9906774001811554,3.4098914498845647,0.0006498874022083342,0.17385589567169943,3.1871618815656757
ENSMUSG00000092373,49.18127311613335,7.604370628821239,2.230128654115875,3.409834950457582,0.0006500220430635872,0.17385589567169943,3.1870719156362846
ENSMUSG00000087013,77.63834493787856,6.12373571025424,1.8036199493071916,3.3952472706938597,0.0006856664421118438,0.17599055650500325,3.1638871052557644
ENSMUSG00000035126,36.430329849516866,5.105640178116488,1.5079286870050503,3.385863152624928,0.0007095475769332183,0.17599055650500325,3.1490184787028928
ENSMUSG00000051133,76.14810030336078,10.20206179315779,3.013854442628682,3.385054582881434,0.0007116410197633456,0.17599055650500325,3.147739026659737
ENSMUSG00000106204,75.22843472840701,6.982476612103431,2.062970095353806,3.384671754490902,0.0007126341893952006,0.17599055650500325,3.1471333457381765
ENSMUSG00000039942,129.36694306955278,4.692727856237153,1.3892217337669368,3.3779545353876745,0.0007302715337791674,0.17599055650500325,3.1365156279681305
ENSMUSG00000091021,61.70793624166538,6.17575306552353,1.833996189860029,3.3673750794405226,0.0007588739832480767,0.17599055650500325,3.11983033599354
ENSMUSG00000045744,83.82724038730416,6.562193126718308,1.9490117522651318,3.3669335852345474,0.0007600899135676054,0.17599055650500325,3.119135030539535
ENSMUSG00000086288,94.4818625659499,4.9705442743924255,1.4764836154506449,3.3664743871034024,0.0007613565218043365,0.17599055650500325,3.1184119277312643
ENSMUSG00000106025,101.96596468068583,6.2654507275092195,1.8614846027738732,3.365835375792429,0.0007631223708765435,0.17599055650500325,3.1174058149479316
ENSMUSG00000104850,49.43323149913183,6.620277654010508,1.969467398836355,3.3614558219760577,0.0007753275839620873,0.17599055650500325,3.110514764786559
ENSMUSG00000064032,68.40427452409865,7.326689936991206,2.1797978988817297,3.361178548135087,0.0007761063751538827,0.17599055650500325,3.110078749133333
ENSMUSG00000097781,19.30779164717098,5.158118164151743,1.5388684336904443,3.3518902923895695,0.0008026181760748104,0.17616599406853378,3.095491009466856
ENSMUSG00000097641,107.79608531685108,7.73653381161719,2.3111537124235513,3.3474769635743558,0.0008155076532430525,0.17616599406853378,3.088571958908647
ENSMUSG00000107810,90.92232426301085,6.5074675559487005,1.9444578316463954,3.3466745588608373,0.0008178716741805454,0.17616599406853378,3.0873148327189193
ENSMUSG00000097405,55.82951309526569,7.7918457879272385,2.3320164511397627,3.341248207798452,0.0008340262681272402,0.17616599406853378,3.0788202707974457
ENSMUSG00000075463,43.18559203519254,4.6270393225145074,1.3849845885598107,3.340859790595921,0.0008351938885191566,0.17616599406853378,3.078212692253831
ENSMUSG00000104053,24.93468996940956,6.6821124533748275,2.0009601494869154,3.3394530396261266,0.0008394354229329758,0.17616599406853378,3.0760127081532054
ENSMUSG00000086890,119.52550757183592,8.01665655360122,2.4025824811999255,3.336683180007809,0.0008478453639067763,0.17616599406853378,3.071683350250314
ENSMUSG00000081512,122.30722838857672,5.6661003225855495,1.6995115919656276,3.3339580320439177,0.0008561957519664017,0.17616599406853378,3.0674269312577565
ENSMUSG00000111854,36.680867789125365,8.154403479509343,2.448923125235478,3.3297915297873018,0.0008691102860653244,0.17616599406853378,3.060925110098465
ENSMUSG00000047181,83.56813748699076,5.683374204156309,1.7074788805709724,3.328518009110495,0.0008730936000001373,0.17616599406853378,3.0589391952582927
ENSMUSG00000021388,30.370281016531695,4.377233110266649,1.3168982920598742,3.3238961100176083,0.0008876925829005523,0.17616599406853378,3.0517374088442955
ENSMUSG00000087079,88.815550926649,8.706059908932911,2.6237340372364755,3.318194521767467,0.0009060136442660126,0.17616599406853378,3.042865261942591
ENSMUSG00000086773,106.06555198396175,7.1407153637351835,2.1523401081163676,3.3176519532428457,0.0009077752325835586,0.17616599406853378,3.0420216705676424
ENSMUSG00000084839,93.45613159048783,5.320609742031975,1.6056013741586888,3.313780012688327,0.0009204389340131448,0.17616599406853378,3.036005019219555
ENSMUSG00000105797,48.16565119738792,6.26308155694014,1.8901011473444929,3.313622430069146,0.0009209577793991793,0.17616599406853378,3.035760279243169
ENSMUSG00000020614,68.95653203048956,4.559881150817181,1.3766261549681227,3.312359811239218,0.0009251247842088844,0.17616599406853378,3.0337996840844252
ENSMUSG00000069808,113.54332065358842,4.935206536375298,1.4904464614613868,3.311226980629894,0.0009288783121243751,0.17616599406853378,3.032041177109106
ENSMUSG00000023755,15.478915143970797,5.870181090908067,1.778214675091741,3.3011655865483256,0.0009628403922996654,0.17999106433578488,3.0164456988447705
ENSMUSG00000044125,70.27849510823296,6.493486698586954,1.9683160388630745,3.2990061404659787,0.0009702778883532961,0.17999106433578488,3.0131038656362525
ENSMUSG00000060572,23.283033098416595,7.452638732329365,2.2599757166567094,3.2976631905383527,0.0009749300292370669,0.17999106433578488,3.011026552513444
ENSMUSG00000073073,46.5732990547661,4.941862524322605,1.500336147642853,3.293836872547971,0.0009882983633943486,0.18085860050116578,3.0051119238189323
ENSMUSG00000086714,28.843889555851266,6.800954764804897,2.0709965047717795,3.2839045112509018,0.0010237960421501388,0.18412442268393273,2.9897865537032158
ENSMUSG00000104686,31.686325938840596,7.933091451599675,2.4191881289513244,3.2792370947349725,0.0010408814547627648,0.1855971701646222,2.98259872915804
ENSMUSG00000117757,124.45121459880926,6.614276937873637,2.025006084306719,3.2662997850389672,0.0010896282949896278,0.191023743614064,2.9627216277162476
ENSMUSG00000085885,89.0438787410984,6.9500798292963575,2.1309199461292754,3.2615396190367827,0.0011080894661749032,0.1926413536945069,2.955425173635126
ENSMUSG00000086606,79.39912934593448,6.333759984609359,1.9474600942994893,3.2523182390998584,0.0011446778071116678,0.1973575901815175,2.9413167371531403
ENSMUSG00000087050,59.45385174704561,5.404585744106704,1.66542400887738,3.24517102869785,0.0011738010197375214,0.1999423993127067,2.9304055175297328
ENSMUSG00000103041,136.4871557726116,5.126478948519356,1.5805818234466353,3.243412566481687,0.0011810705393111185,0.1999423993127067,2.9277241634205864
ENSMUSG00000097777,99.69934513863946,5.526175131608255,1.7055098596750928,3.2401894953929005,0.0011945028861267701,0.1999423993127067,2.922812796581817
ENSMUSG00000025787,86.8588425880696,6.152907537639931,1.8994239854223562,3.239354448960362,0.0011980059397032085,0.1999423993127067,2.9215410287130408
ENSMUSG00000021850,23.112993176313797,7.4442334336978435,2.3028572489871957,3.2326074214855662,0.0012266600706333057,0.2030998602662859,2.9112757713411934
ENSMUSG00000111079,97.45421127763804,7.008307642229677,2.174831476421564,3.222460093211932,0.0012709486878800858,0.20877583879176653,2.895871982900261
ENSMUSG00000045327,44.684640637344415,4.842237975108224,1.5039352277191833,3.2197117840319467,0.0012831953747875534,0.20882836131112292,2.891707214449456
ENSMUSG00000087299,42.542345105149806,6.834099716159253,2.1237704373588406,3.217908864320695,0.0012912884003995235,0.20882836131112292,2.888976750209096
ENSMUSG00000083728,16.638905158415348,6.021160118965467,1.8769135305138447,3.208011461943613,0.001336561716517235,0.2133510805310798,2.8740109826432896
ENSMUSG00000107230,81.9220051976295,5.036656319302094,1.5703554744120605,3.207335155237901,0.0013397081559568332,0.2133510805310798,2.8729897986962514
ENSMUSG00000116223,118.18997076846279,7.5648615922492475,2.366009569281504,3.1973081134014603,0.0013871666917288474,0.2192353903246001,2.8578713479042217
ENSMUSG00000090293,85.26132017480089,5.668368177175237,1.7754329518532659,3.192668115829648,0.001409648613358187,0.22111345392389847,2.8508891315276865
ENSMUSG00000087305,29.74840679469271,5.381046096842377,1.6895632975888284,3.1848739283823546,0.0014481708278311005,0.2254607448523315,2.839180205260082
ENSMUSG00000085636,121.73227051366655,5.691087451679856,1.7919911314969823,3.175845768235287,0.0014940035867761945,0.23087335427648126,2.8256483598732043
ENSMUSG00000111892,44.365619133043744,4.790660023082898,1.5109222359956536,3.1706860280112252,0.001520794211191987,0.23117611470169047,2.8179295492542398
ENSMUSG00000069920,54.886688405310025,6.228031185949696,1.9643890733713194,3.1704672309447526,0.0015219399792977572,0.23117611470169047,2.8176024744864527
ENSMUSG00000022766,26.358635462292565,7.6560011075852445,2.4158410316205376,3.169083150495886,0.0015292063957833997,0.23117611470169047,2.815533894247288
ENSMUSG00000048521,102.87218718581146,6.7186379072708915,2.1291444077741684,3.1555576421867184,0.0016019160951135437,0.23961872262951237,2.795360235057952
ENSMUSG00000113603,33.77742053413697,4.71541862581649,1.4948478920132149,3.1544471186736662,0.001608025173431681,0.23961872262951237,2.793707156708902
ENSMUSG00000081712,55.18266257590025,6.1656386425958525,1.9563426461548603,3.1516149048400353,0.0016237026224810928,0.2402388943985855,2.7894935078790155
ENSMUSG00000110258,27.62077301222428,5.55420477054684,1.764992956812049,3.146870784447157,0.0016502787428261498,0.2418426326275901,2.782442694424228
ENSMUSG00000103577,84.61724054137765,6.1433165984053915,1.9542146616416614,3.143624249162385,0.0016686955783819094,0.2418426326275901,2.7776228848232365
ENSMUSG00000010830,23.952179053176263,6.131762007189571,1.951184463187909,3.142584477723494,0.0016746338179786738,0.2418426326275901,2.776080142786611
ENSMUSG00000034041,128.50670944860792,4.7140022406033655,1.501061348165644,3.1404460892714754,0.0016869075204545112,0.2418426326275901,2.7729087256249776
ENSMUSG00000096351,125.81131486569444,5.538888582522719,1.7653641127080288,3.137533238979345,0.0017037595497768994,0.2418426326275901,2.7685916968777176
ENSMUSG00000098889,83.61031415444158,5.88587127808924,1.8759897257295906,3.1374752203401157,0.0017040967786528492,0.2418426326275901,2.7685057445215575
ENSMUSG00000045132,18.190381394795534,6.166060459670249,1.9697468330085768,3.1303822178265697,0.0017457899161564276,0.24217843288850158,2.7580080193609575
ENSMUSG00000108075,121.82687854651384,7.3208173119496225,2.3404212214280373,3.127991339731031,0.001760053672158765,0.24217843288850158,2.7544740883409795
ENSMUSG00000035835,97.3974771370676,5.556644164558014,1.7781492543746849,3.1249593648493237,0.0017782962336337375,0.24217843288850158,2.7499958913319293
ENSMUSG00000021485,72.00913249882186,6.288950852110768,2.0134359834803504,3.123491833715976,0.0017871882461403849,0.24217843288850158,2.7478297004578516
ENSMUSG00000085802,79.86538673182058,10.275500177478289,3.2936952302774163,3.119748324927082,0.0018100561974222146,0.24217843288850158,2.7423079412349662
ENSMUSG00000109715,84.91138722388446,10.36488888396628,3.3288035497069184,3.113697978626239,0.0018475850907597325,0.24217843288850158,2.7333955509864905
ENSMUSG00000105391,81.44010434107221,10.304065797513555,3.313645776138926,3.109585783643989,0.001873498728672672,0.24217843288850158,2.7273465972756172
ENSMUSG00000097167,92.84014568915411,6.97711803100925,2.2443951066273575,3.108685280237371,0.0018792177689626029,0.24217843288850158,2.726022889735174
ENSMUSG00000116718,73.64551484072324,6.404394191303462,2.0613405659243695,3.1069073675516257,0.0018905562925993463,0.24217843288850158,2.7234103866953663
ENSMUSG00000055137,21.682292361793497,4.318862676140863,1.3910594003067693,3.1047291547639353,0.0019045333442700772,0.24217843288850158,2.7202114193770286
ENSMUSG00000107944,72.35663988707839,4.985829160355554,1.606379376132885,3.1037681598964384,0.0019107299283450704,0.24217843288850158,2.7188006938546008
ENSMUSG00000036295,45.08241072737017,5.193495274116223,1.6732942915074407,3.1037548508203514,0.0019108158763397548,0.24217843288850158,2.718781158963886
ENSMUSG00000037418,37.52769450941137,5.611084547170518,1.8101659105866106,3.099762576653631,0.0019367582356520836,0.24217843288850158,2.712924588612484
ENSMUSG00000054061,89.2154214986706,6.52405092237396,2.1052735636140665,3.0989088710990593,0.001942347536986779,0.24217843288850158,2.711673060786492
ENSMUSG00000055015,22.97695763705015,7.4466394265849924,2.4030164055066523,3.0988716554412963,0.0019425915284103235,0.24217843288850158,2.7116185095427103
ENSMUSG00000085457,112.96907995119291,5.007004674900708,1.6157512726498624,3.0988709460764503,0.0019425961793857424,0.24217843288850158,2.7116174697510136
ENSMUSG00000072693,117.93876729379754,7.5401634218390745,2.433844629407166,3.098046329964663,0.001948009722967273,0.24217843288850158,2.710408879787744
ENSMUSG00000038457,141.05317897881773,4.690257407232107,1.5159020127008467,3.094037324269783,0.0019745264417714713,0.24217843288850158,2.704537046055798
ENSMUSG00000104485,56.79816202490803,6.095864914155749,1.9704379140303483,3.0936599781960252,0.0019770393021409653,0.24217843288850158,2.703984697133829
ENSMUSG00000086359,111.71655540102802,6.642133901232713,2.1498920603584364,3.0895197129688996,0.002004804018042942,0.24217843288850158,2.6979280759328614
ENSMUSG00000114113,98.81584560771138,7.561014752672628,2.4480327730674474,3.0886084679325942,0.002010962697012988,0.24217843288850158,2.6965959854110526
ENSMUSG00000117011,15.414532729486064,5.323762542070717,1.7238477591808057,3.0883020346301557,0.0020130376342013608,0.24217843288850158,2.696148105800267
ENSMUSG00000019832,12.33381269446195,5.60217808544077,1.8144534718564924,3.0875292049835785,0.0020182793876342194,0.24217843288850158,2.6950187151510194
ENSMUSG00000085236,86.41941880505543,5.657575842462103,1.8324652258203518,3.0874123900110244,0.0020190727794719746,0.24217843288850158,2.6948480262007877
ENSMUSG00000099151,12.47499589869422,5.486948772367843,1.778036887751422,3.0859589079205567,0.0020289686014782864,0.24217843288850158,2.6927246736715484
ENSMUSG00000027115,22.8497820527346,3.58839540561463,1.162830451795723,3.085914545902356,0.002029271332545123,0.24217843288850158,2.69265987985245
ENSMUSG00000086693,32.48585832052764,5.1939680066960685,1.6832994624197901,3.0855876346741025,0.002031503487464662,0.24217843288850158,2.6921824277873068
ENSMUSG00000098098,59.03989434960331,5.305530932888756,1.7238351306255004,3.0777484683025476,0.0020857088146339245,0.24722759824370985,2.6807463234381683
ENSMUSG00000062470,23.641520099131554,5.204537510551756,1.692820861351318,3.0744762363084064,0.002108725201136965,0.2485436448933297,2.6759800117283437
ENSMUSG00000085001,119.1469818045223,6.420572111113077,2.090557834006406,3.071224343412928,0.0021318290784022816,0.2498551586158899,2.6712476182582203
ENSMUSG00000086877,62.13861086071299,4.245614982283593,1.3833061820536254,3.069179504410692,0.0021464757706737953,0.2501663549038923,2.668274009454312
ENSMUSG00000025272,59.84033178602345,4.582151598580946,1.4942929946478485,3.066434504473332,0.002166282618170388,0.25107215544594796,2.664284884965962
ENSMUSG00000086725,61.628211451907326,4.98064645060221,1.625648172474665,3.063791129553176,0.002185514406642026,0.2518047207970244,2.660446326349111
ENSMUSG00000051855,86.4153319535696,4.146355512340224,1.3542043709967349,3.061838819268013,0.0021998187168716455,0.2518047207970244,2.65761310713517
ENSMUSG00000113735,94.78180619471102,4.878294911022929,1.5938925639243153,3.0606171466237986,0.0022088133403247753,0.2518047207970244,2.6558409834006924
ENSMUSG00000109198,80.16190949256848,5.815224313279372,1.9010663885019534,3.0589275305960184,0.0022213087686019616,0.2518529539705115,2.6533910690158318
ENSMUSG00000104786,102.23755658207408,5.709361535420424,1.8682351355497853,3.056018713479698,0.0022429725635762033,0.2526611678834568,2.64917603874888
ENSMUSG00000057219,22.65498716757716,3.744831327669828,1.2259138280320625,3.0547263943350234,0.0022526592477386145,0.2526611678834568,2.647304497587749
ENSMUSG00000022351,31.73553002339253,4.687278609303356,1.5374720185398336,3.048691977987966,0.0022984000715518464,0.256060975216589,2.6385743734960205
ENSMUSG00000047061,59.96988147479806,5.71983885433336,1.877765909880287,3.046087280761219,0.0023184052454085684,0.256060975216589,2.6348106492773953
ENSMUSG00000100084,84.79749335898971,6.617918237625489,2.1747153135124697,3.0431193437161315,0.002341394557377334,0.25708512240003123,2.63052539550748
ENSMUSG00000110062,116.90510936698979,5.125680359694707,1.685414606242975,3.041198492470981,0.0023563843308267948,0.2573763869618251,2.627753873840511
ENSMUSG00000038451,26.372717750696847,4.6556474403480586,1.5353232820269684,3.0323564390957243,0.00242652488555547,0.26107897915421724,2.6150152503598227
ENSMUSG00000025574,123.98329652870571,4.7917868850359495,1.5805528517268117,3.031715693531379,0.002431681188692553,0.26107897915421724,2.614093364871189
ENSMUSG00000097443,52.952499963156384,6.106819104054149,2.0150246794074977,3.0306423372689464,0.00244034133520623,0.26107897915421724,2.61254942381342
ENSMUSG00000025185,18.86389011237011,5.750199355901637,1.899510179639442,3.027201126657357,0.002468296664726832,0.2613963564493245,2.607602643621416
ENSMUSG00000117901,87.11772475851966,7.0968445576632355,2.344365170486533,3.027192455768487,0.0024683674729420444,0.2613963564493245,2.6075901851610936
ENSMUSG00000092074,61.65287021580317,6.325679771179926,2.0943929101765986,3.020292773358628,0.0025253044939217806,0.2647382027748552,2.5976862484137864
ENSMUSG00000108402,91.0878585298312,6.00200466182403,1.9890840999793962,3.017471539733388,0.0025489297455591926,0.2658788617592794,2.5936421345332614
ENSMUSG00000104040,45.633805879913005,6.894272284836376,2.285939995048333,3.015946306451761,0.002561786196680011,0.26589046584645964,2.5914571187274356
ENSMUSG00000104156,70.64473520406149,5.5658635883013226,1.8468008191074425,3.013786614514986,0.0025800920561983996,0.2664647548337179,2.588364798383375
ENSMUSG00000097309,56.95207024911005,4.858524567519061,1.615738886395605,3.0069985988623893,0.0026384097903712853,0.26981620120943994,2.5786577501560695
ENSMUSG00000085241,6.428611512357551,4.602666528386855,1.5335306500373929,3.0013528117449924,0.0026878294530278783,0.27326069466607583,2.5705982914064194
ENSMUSG00000097331,101.84662714428661,5.215664737566019,1.7393597725220666,2.9986117995607775,0.0027121263045764956,0.27326069466607583,2.5666900891031594
ENSMUSG00000107659,93.56713565075927,7.482664383988896,2.497287249891022,2.9963170573651183,0.0027326214834685054,0.27326069466607583,2.563420521628127
ENSMUSG00000001247,74.1031355119961,5.2607143872769635,1.7560511512854924,2.995763752910006,0.0027375843727931093,0.27326069466607583,2.5626324869193877
ENSMUSG00000111685,92.16335167938713,6.489271106323028,2.1691900292870225,2.9915641408585794,0.0027755222501740727,0.27350619918592417,2.5566552867651637
ENSMUSG00000097730,66.40097449120445,5.180387696586867,1.7321607467674294,2.9907084006230615,0.002783311368409901,0.27350619918592417,2.5554382065232515
ENSMUSG00000085984,105.7629152104774,5.630043312331709,1.883052914268823,2.9898487024289584,0.002791156611518013,0.27350619918592417,2.5542157946077975
ENSMUSG00000098284,113.20190751473473,6.082296474241502,2.034414702006499,2.989703361975641,0.0027924849212252827,0.27350619918592417,2.5540091632960897
ENSMUSG00000097030,114.75554022832802,6.645112414114473,2.2283123546401478,2.9821278871774677,0.002862523962873291,0.27874687658326197,2.543250869053774
ENSMUSG00000113683,28.442078010157918,6.419054144791059,2.153293702262259,2.9810397615741757,0.0028727149106222475,0.27874687658326197,2.541707471427829
ENSMUSG00000019808,111.64888562545742,4.210769953483831,1.4139812498794941,2.9779531757176354,0.0029018031232931323,0.27963968336572087,2.5373320561876893
ENSMUSG00000074782,87.48784871275933,5.578150711741222,1.8736086967638779,2.9772228968492085,0.002908724536974472,0.27963968336572087,2.536297405510072
ENSMUSG00000104822,89.60828236839704,5.791463101124707,1.9498874978883074,2.9701524356644966,0.0029765201035737527,0.28421812506033134,2.526291179854488
ENSMUSG00000045377,164.06253074273056,4.155463662391684,1.3994178751743547,2.969423026609512,0.00298359550322177,0.28421812506033134,2.525260056074151
ENSMUSG00000084822,130.6403957918868,4.58142349396257,1.5450775032516724,2.9651739050764747,0.0030251186891642494,0.2868637549697481,2.5192575813295655
ENSMUSG00000117285,65.68309891545705,5.762347470942654,1.9447152779700252,2.9630802700113676,0.0030457713150655913,0.28751529943392923,2.516302707806771
ENSMUSG00000102545,25.674319371590556,6.022231510083225,2.033644104444669,2.961300601674218,0.0030634278485280253,0.28787942241437686,2.5137923439447727
ENSMUSG00000072898,95.51110704421029,7.210256512787559,2.436244644163757,2.9595781893498985,0.00308060517011104,0.2881954486944238,2.511363960050503
ENSMUSG00000002006,21.90031043461784,5.523048471955134,1.8679380303862037,2.9567621527643624,0.003108878290313113,0.2895420486272865,2.5073962798481118
ENSMUSG00000106855,15.90951574148785,1.9594394941151243,0.6636109971801932,2.9526929216681883,0.0031501515948627948,0.29073074038971825,2.5016685461379433
ENSMUSG00000040699,45.345027415679745,5.506569988761797,1.8657006798870115,2.951475575972497,0.003162595569313952,0.29073074038971825,2.499956341832389
ENSMUSG00000109118,25.721609289715783,5.3372369605405705,1.8091344474169526,2.950160485950049,0.003176089042181512,0.29073074038971825,2.4981073305566497
ENSMUSG00000030701,34.74737460311367,5.241796750155912,1.7768595133272305,2.950034434821731,0.0031773851408712374,0.29073074038971825,2.4979301397786466
ENSMUSG00000086866,45.462154351066374,5.511041974733271,1.873442298574126,2.9416662466347194,0.003264515607336118,0.2959165360690995,2.4861812507342766
ENSMUSG00000109040,12.97019894767729,5.598705176874011,1.904292491222141,2.9400447686903717,0.003281648278764022,0.2959165360690995,2.4839079677001803
ENSMUSG00000106137,66.21637036627658,6.970865378958789,2.3717776069669405,2.939088959471719,0.0032917857704069745,0.2959165360690995,2.4825684364480813
ENSMUSG00000028139,10.367246358299399,5.138526041806319,1.7490778435989573,2.9378486844434133,0.0033049828829498696,0.2959165360690995,2.480830785455094
ENSMUSG00000084821,20.259902261530087,5.659453577021836,1.9275696717680486,2.936056558635696,0.0033241370848804946,0.29635960625973023,2.4783210745451045
ENSMUSG00000109954,62.129571571392795,5.2813253839868235,1.8016189624419463,2.9314330577584626,0.0033740207494434467,0.2978006166094165,2.4718522509285528
ENSMUSG00000031486,41.46493488509093,3.3717343557069257,1.1504978638942847,2.930674155529543,0.0033822734803162177,0.2978006166094165,2.4707912795915052
ENSMUSG00000110125,58.919414056935544,5.5304437206171535,1.8873789084075994,2.9302243953140517,0.0033871730962426305,0.2978006166094165,2.4701626088404196
ENSMUSG00000050675,73.22962755977264,5.191350567933846,1.7725184471440767,2.9287991762784027,0.003402741919845535,0.2978006166094165,2.4681709886171825
ENSMUSG00000026692,20.161059770089164,5.871000869751861,2.0065082910588776,2.9259788738045076,0.003433742543511518,0.2978006166094165,2.464232270655566
ENSMUSG00000097685,90.38788657290077,6.683371727810762,2.2846023410596867,2.925398266339321,0.0034401563751908703,0.2978006166094165,2.4634218157601677
ENSMUSG00000086247,87.65103937304595,3.515456060697044,1.201704201416527,2.9253921693484535,0.003440223785009557,0.2978006166094165,2.4634133058489125
ENSMUSG00000117994,45.36771920450709,4.309101221500407,1.4757933543803243,2.9198540627049847,0.0035019533695595947,0.30009656766980625,2.455689641084607
ENSMUSG00000091624,16.16292824693989,5.989130792759788,2.0515401678773846,2.9193339163114755,0.003507802567211518,0.30009656766980625,2.454964858402788
ENSMUSG00000109735,22.889393837334918,8.421564599463059,2.885109682295874,2.918975542296007,0.0035118377584591773,0.30009656766980625,2.4544655560442594
ENSMUSG00000085437,80.09058209541062,6.9732928991848295,2.3898553894928516,2.9178723239252666,0.003524286217961007,0.30009656766980625,2.452928828457083
ENSMUSG00000116439,19.536243521926355,8.174584611070747,2.804917736098081,2.9143758855624786,0.003564004941064177,0.30132207278539924,2.4480617025376827
ENSMUSG00000097915,28.971640558813217,5.336160482282996,1.8318849178766137,2.9129343389476023,0.0035804987994661843,0.30132207278539924,2.4460564675555783
ENSMUSG00000085310,62.67433151252916,7.625474299403691,2.618480229783248,2.912175624879517,0.003589207699977916,0.30132207278539924,2.4450014092219785
ENSMUSG00000074284,16.959634939017217,5.01615499524947,1.7228494680138997,2.9115457202608024,0.0035964526950227407,0.30132207278539924,2.4441256477017745
ENSMUSG00000112950,91.50887742321918,5.603779891364775,1.926249939401498,2.9091655120860986,0.0036239494703138204,0.30132946166537894,2.440817866435862
ENSMUSG00000102766,54.34512876121476,6.218860882298917,2.1377723635244923,2.909037925836984,0.0036254287641649947,0.30132946166537894,2.440640623879379
ENSMUSG00000037747,34.31439668555397,4.4353173476031875,1.525605484192926,2.907250526796286,0.0036462105103004837,0.3015967958526878,2.4381582614016373
ENSMUSG00000086401,68.90116705956994,5.8244944125605045,2.0041075266918655,2.9062783982328853,0.0036575586880802425,0.3015967958526878,2.436808696588867
ENSMUSG00000034205,12.075233376795898,2.910430273337477,1.0030640462163847,2.9015398212265584,0.0037133358054592595,0.3038667113233507,2.4302357747535077
ENSMUSG00000046408,16.328747651738293,7.889959462406287,2.719890477342369,2.900837194781328,0.003721671833081853,0.3038667113233507,2.429261924425314
ENSMUSG00000020395,67.28773751449492,4.6854022390855805,1.6158438875264676,2.899662693441252,0.0037356442218206484,0.3038667113233507,2.4276344921468778
ENSMUSG00000032179,13.253145287862322,7.545943682453461,2.6050899565343815,2.896615398453274,0.003772118821980105,0.3038667113233507,2.4234146354157486
ENSMUSG00000102776,75.32944390718211,4.543444946000272,1.5690090659430769,2.89574167837543,0.0037826363570030884,0.3038667113233507,2.422205407514524
ENSMUSG00000092188,11.250862519042693,6.275650240479742,2.1707887461159063,2.8909539224894534,0.0038407442799267954,0.3038667113233507,2.415584607574159
ENSMUSG00000110433,39.18644711408578,6.1789396192182275,2.1376377113652216,2.8905457582295324,0.003845735403602271,0.3038667113233507,2.415020599636936
ENSMUSG00000002985,131.40535071970834,1.933435554841241,0.6688899673290257,2.8905136110229432,0.0038461287570469055,0.3038667113233507,2.41497618095584
ENSMUSG00000032028,21.967500219297886,4.449720549090607,1.539488125956303,2.8903896522920687,0.0038476458591882898,0.3038667113233507,2.414804907652451
ENSMUSG00000052396,111.59904926117785,5.371451527475644,1.8585976208209507,2.890056173160843,0.0038517299319938583,0.3038667113233507,2.414344171484323
