gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,rank_score
ENSMUSG00000029614,8071.956401282011,-0.04175580336993551,0.04717784299044261,-0.8850723289403989,0.3761176225141021,0.4300775843313355,-0.42467631778383663
ENSMUSG00000097295,4.199347408091679,-0.2852570911415895,0.32215082403894046,-0.8854768321409247,0.37589950962838103,0.4298790439676557,-0.42492824083534186
ENSMUSG00000116144,5.214829796550867,-0.5719897266882392,0.6456000073518197,-0.8859815987835536,0.37562744306567764,0.42959332660197735,-0.4252426860102772
ENSMUSG00000002846,1325.2972331990793,-0.03092684678926514,0.03489911000753763,-0.8861786670945321,0.37552125729955166,0.4294972993127247,-0.4253654736622294
ENSMUSG00000069307,7.1668752614995554,-0.26509865205355865,0.2991159310758584,-0.8862739309807185,0.37546993317474153,0.4294640116227603,-0.42542483463612885
ENSMUSG00000025825,2360.0288817687383,-0.030023408162437447,0.033795515204457706,-0.8883843900825424,0.37433401919434606,0.4282661254284551,-0.4267407027359064
ENSMUSG00000081739,13.51766869490189,-0.1539475926508443,0.17327224462981297,-0.8884723169584675,0.37428674040856735,0.42823738344975965,-0.4267955580562771
ENSMUSG00000056268,1104.7273253244905,-0.039992604897716166,0.04498443604054767,-0.8890320390294097,0.37398586122932265,0.4279184658915669,-0.42714481626517564
ENSMUSG00000062110,324.64489005760873,-0.04296352817496101,0.04825271185279476,-0.8903857736748655,0.37325877860768897,0.4271371031929788,-0.4279899693871433
ENSMUSG00000116169,277.65379245178787,-0.04206698969819257,0.047148360311635315,-0.8922259315094621,0.3722718455792088,0.42608339144637575,-0.429139807649313
ENSMUSG00000025759,277.65379245178787,-0.04206698969819257,0.047148360311635315,-0.8922259315094621,0.3722718455792088,0.42608339144637575,-0.429139807649313
ENSMUSG00000032745,1894.7633284558053,-0.03635188407255213,0.04072088100074138,-0.8927086835839896,0.3720131989105937,0.4258630128253941,-0.4294416512139406
ENSMUSG00000063216,1.6510251152213473,-0.47522052579416446,0.5317439004353753,-0.8937018843188774,0.3714814169307836,0.42530463371864624,-0.43006290660401153
ENSMUSG00000049214,4.132274900833731,-0.2937765324056642,0.32707782627677556,-0.8981854127802243,0.3690867089114539,0.42276329914902105,-0.432871593792
ENSMUSG00000047352,1.4994244746295857,-0.5146071864100459,0.5729259351232556,-0.8982089217157477,0.3690741778540435,0.42276329914902105,-0.4328863390031968
ENSMUSG00000055214,16.963530240152988,-0.16459387739270664,0.18316962292321945,-0.8985871934764024,0.36887258260047906,0.4225681173839533,-0.4331236236233636
ENSMUSG00000109493,3.978796574534714,-0.5918689263513308,0.6585131234769681,-0.8987959468844691,0.3687613593922078,0.4224657432477383,-0.4332545927212535
